hf_folder,modeling_file,architecture_classes,modality,family,support_status,mapped_kb_nano,partial_or_unsupported_ops,evidence_hf,notes
t5gemma,t5gemma/modeling_t5gemma.py,T5GemmaDecoder;T5GemmaEncoder;T5GemmaEncoderModel;T5GemmaForConditionalGeneration;T5GemmaForSequenceClassification;T5GemmaForTokenClassification;T5GemmaModel;T5GemmaPreTrainedModel,text,T5-style encoder-decoder with Gemma decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;tanh→tasks/baseline/L1/tanh.py:Tanh;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache,,t5gemma/modeling_t5gemma.py:86;t5gemma/modeling_t5gemma.py:682,T5 encoder + Gemma-style decoder with RoPE; all primitives in L1.
t5gemma2,t5gemma2/modeling_t5gemma2.py,T5Gemma2Decoder;T5Gemma2Encoder;T5Gemma2ForConditionalGeneration;T5Gemma2ForSequenceClassification;T5Gemma2ForTokenClassification;T5Gemma2Model;T5Gemma2PreTrainedModel;T5Gemma2TextEncoder,text,T5Gemma v2,composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;tanh→tasks/baseline/L1/tanh.py:Tanh;avg_pool_2d→tasks/baseline/L1/avg_pool2d.py:AvgPool2d;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache,,t5gemma2/modeling_t5gemma2.py:81;t5gemma2/modeling_t5gemma2.py:1465,T5Gemma2 variant; uses avg_pool_2d in addition. All primitives in L1.
table_transformer,table_transformer/modeling_table_transformer.py,TableTransformerDecoder;TableTransformerEncoder;TableTransformerForObjectDetection;TableTransformerModel;TableTransformerPreTrainedModel,detection,DETR-style table detection,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,table_transformer/modeling_table_transformer.py:371;table_transformer/modeling_table_transformer.py:488;table_transformer/modeling_table_transformer.py:993,DETR primitives: Conv2d backbone (resnet) + transformer encoder-decoder + sinusoidal pos + standard SDPA. No deformable attention.
tapas,tapas/modeling_tapas.py,TapasForMaskedLM;TapasForQuestionAnswering;TapasForSequenceClassification;TapasModel;TapasPreTrainedModel,text,encoder (BERT-like with cell embeddings),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache,,tapas/modeling_tapas.py:156;tapas/modeling_tapas.py:86;tapas/modeling_tapas.py:2024,BERT-style encoder with table-cell type embeddings; einsum used for span score reductions (passthrough).
textnet,textnet/modeling_textnet.py,TextNetBackbone;TextNetForImageClassification;TextNetModel;TextNetPreTrainedModel,vision,text detection backbone (CNN),composable,linear→tasks/baseline/L1/linear.py:Linear;relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d,,textnet/modeling_textnet.py:278;textnet/modeling_textnet.py:53;textnet/modeling_textnet.py:229,Uses adaptive_avg_pool_2d in classifier head (torch.nn fallback). [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
time_series_transformer,time_series_transformer/modeling_time_series_transformer.py,TimeSeriesTransformerDecoder;TimeSeriesTransformerEncoder;TimeSeriesTransformerForPrediction;TimeSeriesTransformerModel;TimeSeriesTransformerPreTrainedModel,time-series,encoder-decoder transformer for time series,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout,,time_series_transformer/modeling_time_series_transformer.py:267;time_series_transformer/modeling_time_series_transformer.py:433;time_series_transformer/modeling_time_series_transformer.py:886,Standard transformer encoder-decoder + sinusoidal pos; uses EncoderDecoderCache.
timesfm,timesfm/modeling_timesfm.py,TimesFmModel;TimesFmModelForPrediction;TimesFmPreTrainedModel,time-series,foundation model for time series (TimesFM),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;silu→tasks/baseline/L1/silu.py:SiLU;relu→tasks/baseline/L1/relu.py:ReLU;conv1d→tasks/baseline/L1/conv1d.py:Conv1d,,timesfm/modeling_timesfm.py:83;timesfm/modeling_timesfm.py:85;timesfm/modeling_timesfm.py:804,Conv1d patch embed + standard encoder + RMSNorm + SiLU; mse_loss is training-only.
timesfm2_5,timesfm2_5/modeling_timesfm2_5.py,TimesFm2_5Model;TimesFm2_5ModelForPrediction;TimesFm2_5PreTrainedModel,time-series,TimesFM v2.5,composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;dropout→tasks/baseline/L1/dropout.py:Dropout;pad→tasks/baseline/L1/tensor_ops.py:Pad,,timesfm2_5/modeling_timesfm2_5.py:84;timesfm2_5/modeling_timesfm2_5.py:874,Conv1d frontend + RoPE + RMSNorm + SDPA; mse_loss is training-only.
timesformer,timesformer/modeling_timesformer.py,TimesformerForVideoClassification;TimesformerModel;TimesformerPreTrainedModel,vision,video transformer (divided space-time attention),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;dropout→tasks/baseline/L1/dropout.py:Dropout,,timesformer/modeling_timesformer.py:190;timesformer/modeling_timesformer.py:299;timesformer/modeling_timesformer.py:55,Conv2d patch embed + ViT-like blocks with divided attention; standard primitives.
timm_backbone,timm_backbone/modeling_timm_backbone.py,TimmBackbone,vision,wrapper around timm backbone,partial,timm_backbone_wrapper→external_timm_library,timm_dynamic_backbone(coverage depends on runtime-loaded timm model; kb-nano cannot map statically),timm_backbone/modeling_timm_backbone.py:32,Delegates to a third-party timm model; coverage depends on the wrapped backbone (variable). Cannot be directly mapped to kb-nano L1 ops because the backbone is loaded dynamically.
timm_wrapper,timm_wrapper/modeling_timm_wrapper.py,TimmWrapperForImageClassification;TimmWrapperModel;TimmWrapperPreTrainedModel,vision,wrapper around timm model with HF interface,partial,timm_wrapper→external_timm_library,timm_dynamic_backbone(coverage depends on runtime-loaded timm model; kb-nano cannot map statically),timm_wrapper/modeling_timm_wrapper.py:163;timm_wrapper/modeling_timm_wrapper.py:80,Same as timm_backbone — delegates to a dynamically loaded timm model; coverage depends on backbone.
trocr,trocr/modeling_trocr.py,TrOCRDecoder;TrOCRDecoderWrapper;TrOCRForCausalLM;TrOCRPreTrainedModel,multimodal,OCR text decoder (paired with vision encoder),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout,,trocr/modeling_trocr.py:170;trocr/modeling_trocr.py:296,GPT2-style decoder with sinusoidal pos + cross-attention + EncoderDecoderCache; standard primitives.
tvp,tvp/modeling_tvp.py,TvpForVideoGrounding;TvpModel;TvpPreTrainedModel,multimodal,temporal video grounding (vision+text),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;tanh→tasks/baseline/L1/tanh.py:Tanh;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid,,tvp/modeling_tvp.py:336;tvp/modeling_tvp.py:187;tvp/modeling_tvp.py:149,ViT-style video frame encoder + BERT-style text encoder; standard primitives.
udop,udop/modeling_udop.py,UdopEncoderModel;UdopForConditionalGeneration;UdopModel;UdopPreTrainedModel;UdopStack,multimodal,document AI (T5 + vision patches),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout,,udop/modeling_udop.py:362;udop/modeling_udop.py:233;udop/modeling_udop.py:492,T5 encoder-decoder with patch embeddings (Conv2d) and 2D cell embeddings; standard primitives + T5LayerNorm + EncoderDecoderCache.
umt5,umt5/modeling_umt5.py,UMT5EncoderModel;UMT5ForConditionalGeneration;UMT5ForQuestionAnswering;UMT5ForSequenceClassification;UMT5ForTokenClassification;UMT5Model;UMT5PreTrainedModel;UMT5Stack,text,multilingual T5 (untied biases),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout,,umt5/modeling_umt5.py:83;umt5/modeling_umt5.py:216,T5 encoder-decoder; all primitives in L1.
unispeech,unispeech/modeling_unispeech.py,UniSpeechForCTC;UniSpeechForPreTraining;UniSpeechForSequenceClassification;UniSpeechModel;UniSpeechPreTrainedModel,audio,wav2vec2-style audio encoder (UniSpeech),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;dropout→tasks/baseline/L1/dropout.py:Dropout,,unispeech/modeling_unispeech.py:255;unispeech/modeling_unispeech.py:172;unispeech/modeling_unispeech.py:96,Conv1d frontend + transformer encoder; CTC loss training-only. All inference primitives in L1.
unispeech_sat,unispeech_sat/modeling_unispeech_sat.py,UniSpeechSatForAudioFrameClassification;UniSpeechSatForCTC;UniSpeechSatForPreTraining;UniSpeechSatForSequenceClassification;UniSpeechSatForXVector;UniSpeechSatModel;UniSpeechSatPreTrainedModel,audio,UniSpeech-SAT speaker-aware variant,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;dropout→tasks/baseline/L1/dropout.py:Dropout,,unispeech_sat/modeling_unispeech_sat.py:261;unispeech_sat/modeling_unispeech_sat.py:178;unispeech_sat/modeling_unispeech_sat.py:102,Same as unispeech with speaker module; all inference primitives covered.
univnet,univnet/modeling_univnet.py,UnivNetModel,audio,UnivNet vocoder (GAN),composable,tanh→tasks/baseline/L1/tanh.py:Tanh;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;dropout→tasks/baseline/L1/dropout.py:Dropout;pad→tasks/baseline/L1/tensor_ops.py:Pad,,univnet/modeling_univnet.py:72;univnet/modeling_univnet.py:73;univnet/modeling_univnet.py:142,"Uses conv_transpose1d + leaky_relu + einsum . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose1d', 'leaky_relu']"
upernet,upernet/modeling_upernet.py,UperNetForSemanticSegmentation;UperNetPreTrainedModel,vision,UperNet segmentation head,composable,relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,upernet/modeling_upernet.py:43;upernet/modeling_upernet.py:66;upernet/modeling_upernet.py:51,Uses adaptive_avg_pool_2d in pyramid pooling module . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
uvdoc,uvdoc/modeling_uvdoc.py,UVDocBackbone;UVDocBridge;UVDocModel;UVDocPreTrainedModel,vision,document unwarping CNN,composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d,,uvdoc/modeling_uvdoc.py:55;uvdoc/modeling_uvdoc.py:65,Pure Conv2d + BatchNorm2d + cat; all primitives in L1.
vaultgemma,vaultgemma/modeling_vaultgemma.py,VaultGemmaForCausalLM;VaultGemmaModel;VaultGemmaPreTrainedModel,text,decoder-only LLM (Gemma variant),composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;tanh→tasks/baseline/L1/tanh.py:Tanh;dropout→tasks/baseline/L1/dropout.py:Dropout,,vaultgemma/modeling_vaultgemma.py:72;vaultgemma/modeling_vaultgemma.py:426,Gemma-style decoder with RoPE + RMSNorm + SDPA + KV cache.
vibevoice_acoustic_tokenizer,vibevoice_acoustic_tokenizer/modeling_vibevoice_acoustic_tokenizer.py,VibeVoiceAcousticTokenizerDecoderModel;VibeVoiceAcousticTokenizerEncoderModel;VibeVoiceAcousticTokenizerModel;VibeVoiceAcousticTokenizerPreTrainedModel,audio,audio tokenizer (RVQ-style),composable,linear→tasks/baseline/L1/linear.py:Linear;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;pad→tasks/baseline/L1/tensor_ops.py:Pad,,vibevoice_acoustic_tokenizer/modeling_vibevoice_acoustic_tokenizer.py:112;vibevoice_acoustic_tokenizer/modeling_vibevoice_acoustic_tokenizer.py:195,Uses conv_transpose1d in upsampling decoder . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose1d']
vibevoice_asr,vibevoice_asr/modeling_vibevoice_asr.py,VibeVoiceAsrForConditionalGeneration;VibeVoiceAsrPreTrainedModel,audio,ASR encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;pad→tasks/baseline/L1/tensor_ops.py:Pad,,vibevoice_asr/modeling_vibevoice_asr.py:61;vibevoice_asr/modeling_vibevoice_asr.py:172,Conv1d frontend + transformer encoder; standard primitives.
video_llama_3,video_llama_3/modeling_video_llama_3.py,VideoLlama3ForConditionalGeneration;VideoLlama3Model;VideoLlama3PreTrainedModel;VideoLlama3VisionModel,multimodal,video LLaMA v3 (vision encoder portion),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;gelu→tasks/baseline/L1/gelu.py:GELU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,video_llama_3/modeling_video_llama_3.py:115;video_llama_3/modeling_video_llama_3.py:292;video_llama_3/modeling_video_llama_3.py:95,Vision frame encoder with Conv2d patch embed + RoPE + LayerNorm + SDPA; outputs to LLM (Llama).
video_llava,video_llava/modeling_video_llava.py,VideoLlavaForConditionalGeneration;VideoLlavaModel;VideoLlavaPreTrainedModel,multimodal,wrapper (VideoLLaVA composer),composable,linear→tasks/baseline/L1/linear.py:Linear,,video_llava/modeling_video_llava.py:107;video_llava/modeling_video_llava.py:213,Trivial wrapper that delegates to AutoModel; only Linear projection layer is its own.
videomae,videomae/modeling_videomae.py,VideoMAEForPreTraining;VideoMAEForVideoClassification;VideoMAEModel;VideoMAEPreTrainedModel,vision,video masked autoencoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;conv3d→tasks/baseline/L1/conv3d.py:Conv3d;dropout→tasks/baseline/L1/dropout.py:Dropout,,videomae/modeling_videomae.py:225;videomae/modeling_videomae.py:336;videomae/modeling_videomae.py:157,Conv3d patch embed + ViT-style encoder; standard primitives.
videomt,videomt/modeling_videomt.py,VideomtForUniversalSegmentation;VideomtPreTrainedModel,vision,video motion tracking (with deformable + grid_sample),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;silu→tasks/baseline/L1/silu.py:SiLU;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;conv2d→tasks/baseline/L1/conv2d.py:Conv2d,,videomt/modeling_videomt.py:138;videomt/modeling_videomt.py:303;videomt/modeling_videomt.py:71,"Uses standalone grid_sample + conv_transpose2d . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose2d', 'grid_sample']"
vilt,vilt/modeling_vilt.py,ViltForImageAndTextRetrieval;ViltForImagesAndTextClassification;ViltForMaskedLM;ViltForQuestionAnswering;ViltForTokenClassification;ViltModel;ViltPreTrainedModel,multimodal,ViLT (vision-language transformer),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;gelu→tasks/baseline/L1/gelu.py:GELU;tanh→tasks/baseline/L1/tanh.py:Tanh;conv2d→tasks/baseline/L1/conv2d.py:Conv2d,,vilt/modeling_vilt.py:319;vilt/modeling_vilt.py:230;vilt/modeling_vilt.py:293,ViT-like joint encoder over text+image patches; standard primitives. binary_cross_entropy is training-only.
